event_id,customer_id,event_date,event_type,feature_used,session_duration_sec,pages_viewed
6908,841,2024-05-30,api_call,dashboard,1427,9
6909,841,2023-12-27,feature_use,reports,3599,4
6910,841,2024-01-15,page_view,api,1452,25
6911,841,2024-06-09,support_ticket,,2446,29
6912,841,2024-03-14,page_view,analytics,2894,16
6913,841,2024-03-27,page_view,billing,1406,1
6914,841,2024-04-25,page_view,billing,2695,3
6915,841,2024-03-07,feature_use,settings,528,11
6916,841,2024-03-12,upgrade_inquiry,api,2601,11
6917,841,2023-10-27,upgrade_inquiry,billing,3044,25
6918,841,2023-11-24,login,billing,1259,26
6919,841,2024-03-06,page_view,billing,3531,24
6920,842,2022-08-29,support_ticket,api,1401,10
6921,842,2023-11-21,feature_use,api,3118,17
6922,842,2023-08-19,login,integrations,2896,5
6923,842,2023-03-28,login,api,2338,16
6924,842,2023-11-14,api_call,settings,3178,18
6925,842,2022-02-14,export,billing,1873,20
6926,842,2023-03-31,api_call,,1846,22
6927,842,2024-05-10,feature_use,integrations,3112,12
6928,842,2022-07-06,login,reports,2133,18
6929,842,2023-10-02,page_view,analytics,3545,3
6930,842,2022-04-18,login,team_mgmt,3430,14
6931,842,2022-08-14,login,api,3377,17
6932,842,2024-07-25,page_view,analytics,3573,24
6933,842,2024-05-15,api_call,billing,1003,12
6934,842,2024-01-10,api_call,,318,18
6935,842,2024-05-21,export,,1455,27
6936,842,2024-06-06,page_view,reports,2699,15
6937,842,2022-07-02,login,settings,2136,13
6938,843,2024-06-10,upgrade_inquiry,billing,1417,4
6939,843,2024-08-05,login,dashboard,3187,22
6940,843,2024-12-06,feature_use,settings,1660,14
6941,843,2024-09-22,feature_use,dashboard,2078,27
6942,843,2024-11-13,login,settings,2228,22
6943,844,2023-12-09,export,api,3479,16
6944,844,2024-07-12,support_ticket,analytics,62,2
6945,844,2022-10-21,export,reports,369,12
6946,844,2023-10-19,export,analytics,969,21
6947,844,2022-12-01,api_call,reports,112,24
6948,844,2024-01-03,support_ticket,,1521,11
6949,844,2023-11-10,api_call,integrations,3532,20
6950,844,2024-07-02,export,integrations,3418,27
6951,844,2024-01-12,login,api,1029,1
6952,844,2022-11-14,export,settings,2016,13
6953,844,2023-08-30,upgrade_inquiry,analytics,1136,18
6954,845,2023-12-29,login,reports,1232,11
6955,845,2024-01-30,upgrade_inquiry,team_mgmt,2692,26
6956,845,2023-12-27,page_view,integrations,3032,1
6957,845,2024-03-24,feature_use,reports,3148,29
6958,845,2023-12-10,feature_use,,3508,15
6959,845,2024-04-18,login,integrations,303,21
6960,845,2023-11-06,api_call,analytics,2931,29
6961,845,2023-12-28,page_view,integrations,1401,23
6962,845,2024-04-29,api_call,team_mgmt,507,29
6963,846,2023-04-22,page_view,analytics,1188,2
6964,846,2023-03-17,export,analytics,733,11
6965,846,2024-07-26,support_ticket,integrations,1051,12
6966,846,2023-09-28,page_view,team_mgmt,575,18
6967,847,2023-10-07,support_ticket,billing,3347,14
6968,848,2024-03-20,support_ticket,dashboard,438,10
6969,849,2023-12-08,login,integrations,1631,28
6970,849,2023-04-26,api_call,analytics,1448,23
6971,849,2023-11-16,page_view,reports,3042,21
6972,849,2022-08-30,support_ticket,api,3339,16
6973,849,2023-01-10,feature_use,team_mgmt,3345,12
6974,849,2023-05-30,feature_use,billing,1257,16
6975,850,2023-10-21,feature_use,analytics,3354,22
6976,850,2023-09-12,page_view,settings,2189,13
6977,850,2023-11-22,api_call,integrations,1384,17
6978,850,2023-11-16,feature_use,team_mgmt,2950,18
6979,850,2023-12-16,support_ticket,team_mgmt,2458,4
6980,850,2023-12-11,api_call,analytics,1642,11
6981,850,2023-11-23,api_call,reports,1165,10
6982,850,2023-10-14,support_ticket,dashboard,3513,26
6983,850,2023-10-09,feature_use,integrations,510,5
6984,850,2023-10-14,api_call,,2637,29
6985,850,2023-12-13,upgrade_inquiry,reports,3129,9
6986,851,2023-09-08,upgrade_inquiry,reports,1479,26
6987,851,2024-06-13,page_view,billing,1232,11
6988,852,2024-02-13,api_call,api,100,9
6989,852,2023-08-21,page_view,,3305,19
6990,852,2023-10-04,upgrade_inquiry,settings,692,9
6991,852,2023-08-24,upgrade_inquiry,billing,78,10
6992,852,2024-03-18,upgrade_inquiry,dashboard,51,13
6993,852,2023-07-04,page_view,team_mgmt,58,28
6994,852,2024-03-19,api_call,team_mgmt,1638,5
6995,852,2023-11-08,login,,527,18
6996,852,2023-10-12,export,integrations,2596,30
6997,852,2023-07-20,login,api,1925,7
6998,852,2023-10-20,upgrade_inquiry,billing,632,18
6999,852,2024-04-26,export,api,3470,11
7000,852,2024-03-02,login,api,2926,13
7001,852,2024-06-04,page_view,api,279,18
7002,852,2023-09-17,support_ticket,team_mgmt,3454,3
7003,852,2023-12-25,page_view,team_mgmt,956,24
7004,852,2023-08-25,page_view,billing,990,26
7005,852,2024-01-17,feature_use,team_mgmt,2212,25
7006,852,2024-01-05,api_call,dashboard,908,13
7007,852,2023-08-22,export,,3586,9
7008,853,2022-08-07,feature_use,,2687,7
7009,853,2022-09-19,page_view,reports,2406,11
7010,853,2023-05-16,login,team_mgmt,2249,7
7011,853,2022-03-01,login,integrations,120,21
7012,853,2023-03-02,page_view,settings,1035,3
7013,853,2023-01-14,upgrade_inquiry,analytics,2251,19
7014,853,2024-01-23,page_view,settings,2139,5
7015,853,2023-12-23,export,,1862,11
7016,853,2023-12-10,upgrade_inquiry,integrations,2805,22
7017,853,2022-09-03,export,reports,2242,29
7018,853,2024-06-18,api_call,integrations,2753,20
7019,853,2022-03-09,api_call,api,3482,3
7020,853,2023-01-19,api_call,team_mgmt,986,27
7021,853,2023-12-03,feature_use,dashboard,2193,7
7022,853,2024-02-07,page_view,reports,3504,24
7023,853,2023-03-12,api_call,api,586,17
7024,853,2023-06-14,upgrade_inquiry,settings,1940,8
7025,853,2022-05-19,login,dashboard,2435,17
7026,854,2024-06-03,page_view,reports,265,7
7027,854,2024-06-20,page_view,api,2286,18
7028,854,2024-07-06,page_view,dashboard,427,12
7029,854,2024-07-28,api_call,analytics,1940,4
7030,854,2024-07-31,page_view,billing,658,21
7031,854,2024-07-14,api_call,integrations,3495,23
7032,854,2024-05-21,feature_use,analytics,1728,20
7033,854,2024-07-26,login,integrations,572,21
7034,854,2024-07-15,api_call,integrations,2310,24
7035,854,2024-07-31,export,analytics,1784,13
7036,854,2024-06-11,upgrade_inquiry,dashboard,2369,3
7037,854,2024-06-15,page_view,settings,280,27
7038,854,2024-06-09,upgrade_inquiry,integrations,2953,19
7039,854,2024-05-29,api_call,team_mgmt,1417,22
7040,855,2022-11-17,api_call,,721,5
7041,855,2022-10-11,export,settings,2027,22
7042,855,2023-05-14,login,reports,2433,5
7043,855,2023-06-27,upgrade_inquiry,dashboard,3479,15
7044,855,2023-07-14,upgrade_inquiry,,728,9
7045,855,2023-01-10,export,,878,21
7046,855,2023-05-10,support_ticket,analytics,1919,5
7047,855,2022-11-01,page_view,reports,3303,21
7048,855,2024-05-25,login,reports,1113,23
7049,855,2024-02-08,feature_use,settings,3042,30
7050,856,2023-05-20,upgrade_inquiry,billing,2207,22
7051,856,2023-04-30,upgrade_inquiry,dashboard,2694,4
7052,856,2023-10-26,export,reports,1904,27
7053,856,2023-09-17,api_call,,3267,19
7054,856,2024-01-08,page_view,api,526,1
7055,856,2023-11-19,upgrade_inquiry,analytics,1973,8
7056,856,2023-11-20,support_ticket,integrations,2572,18
7057,856,2024-02-24,support_ticket,reports,3154,12
7058,856,2023-07-17,feature_use,billing,2415,17
7059,856,2024-05-21,feature_use,dashboard,3583,5
7060,857,2024-04-06,support_ticket,reports,1491,3
7061,857,2024-06-09,support_ticket,team_mgmt,1811,25
7062,857,2023-08-03,feature_use,settings,861,22
7063,857,2024-05-06,page_view,analytics,1161,15
7064,857,2023-12-16,api_call,analytics,1379,26
7065,858,2023-05-29,support_ticket,analytics,2074,25
7066,858,2024-05-10,login,reports,1318,23
7067,858,2023-07-27,page_view,analytics,1435,2
7068,858,2024-04-03,export,analytics,142,8
7069,858,2023-06-07,page_view,billing,3596,23
7070,858,2024-01-31,support_ticket,analytics,2496,22
7071,859,2023-07-05,export,api,2414,20
7072,859,2023-06-25,upgrade_inquiry,settings,2962,21
7073,859,2024-01-30,api_call,team_mgmt,1547,8
7074,859,2023-11-08,feature_use,integrations,2455,19
7075,859,2024-07-13,login,api,1007,14
7076,859,2023-10-03,login,analytics,486,20
7077,859,2023-10-06,export,team_mgmt,2934,28
7078,859,2024-06-12,api_call,dashboard,1628,4
7079,859,2024-07-21,export,team_mgmt,3567,18
7080,859,2023-04-09,api_call,reports,2253,15
7081,859,2023-04-28,page_view,analytics,2686,19
7082,859,2023-09-13,support_ticket,reports,229,11
7083,859,2024-02-03,page_view,team_mgmt,3136,22
7084,859,2023-08-07,support_ticket,api,1850,26
7085,859,2023-11-27,feature_use,dashboard,2626,21
7086,859,2024-05-18,export,,1215,6
7087,859,2024-06-07,login,team_mgmt,2748,3
7088,859,2023-09-04,page_view,billing,1642,26
7089,860,2024-07-27,export,reports,1084,27
7090,860,2024-05-21,page_view,settings,2185,19
7091,860,2024-05-22,export,analytics,346,15
7092,860,2024-06-02,upgrade_inquiry,dashboard,2055,17
7093,860,2024-07-12,page_view,dashboard,248,28
7094,860,2024-05-12,support_ticket,reports,2167,18
7095,860,2024-05-14,upgrade_inquiry,reports,3550,29
7096,860,2024-06-12,login,api,3084,11
7097,860,2024-05-24,feature_use,settings,1198,3
7098,860,2024-07-30,login,dashboard,708,6
7099,860,2024-04-27,login,integrations,2310,5
7100,860,2024-05-02,page_view,dashboard,2594,29
7101,860,2024-07-05,feature_use,api,2165,28
7102,860,2024-07-10,feature_use,team_mgmt,12,24
7103,860,2024-07-08,api_call,team_mgmt,718,30
7104,860,2024-06-15,feature_use,integrations,613,19
7105,860,2024-05-18,feature_use,dashboard,3448,1
7106,860,2024-05-12,export,integrations,702,18
7107,861,2023-02-15,login,dashboard,1599,27
7108,861,2022-10-05,feature_use,settings,389,16
7109,861,2023-03-23,api_call,,1664,2
7110,862,2024-07-04,upgrade_inquiry,api,1031,15
7111,862,2024-06-14,upgrade_inquiry,dashboard,2610,28
7112,862,2024-04-07,upgrade_inquiry,dashboard,3545,24
7113,862,2024-04-08,page_view,analytics,2404,23
7114,862,2024-07-28,upgrade_inquiry,dashboard,3394,26
7115,862,2024-05-02,support_ticket,dashboard,2759,18
7116,862,2024-04-11,login,api,3174,25
7117,862,2024-06-13,api_call,api,1877,18
7118,862,2024-04-06,export,team_mgmt,665,28
7119,862,2024-05-18,feature_use,,780,23
7120,862,2024-06-28,support_ticket,billing,929,15
7121,862,2024-05-02,login,reports,3064,6
7122,862,2024-06-01,upgrade_inquiry,settings,3090,20
7123,863,2024-03-18,feature_use,api,2660,1
7124,863,2024-05-18,export,billing,2555,8
7125,863,2023-12-20,feature_use,settings,2128,8
7126,863,2024-07-19,feature_use,team_mgmt,2498,2
7127,863,2024-05-07,api_call,billing,3167,27
7128,863,2024-03-24,support_ticket,team_mgmt,979,9
7129,863,2024-09-28,upgrade_inquiry,billing,1121,4
7130,863,2024-02-09,export,api,960,14
7131,863,2024-05-03,login,analytics,755,27
7132,863,2024-04-26,feature_use,integrations,136,22
7133,863,2024-09-29,upgrade_inquiry,reports,2451,22
7134,864,2024-06-20,support_ticket,settings,1369,5
7135,864,2024-01-13,support_ticket,billing,3189,5
7136,864,2024-03-21,feature_use,dashboard,1455,6
7137,864,2024-04-24,api_call,team_mgmt,831,17
7138,865,2023-04-15,export,analytics,2971,4
7139,865,2022-09-19,login,,3159,16
7140,865,2023-12-27,page_view,integrations,2708,26
7141,865,2023-11-18,export,billing,1194,23
7142,865,2022-02-19,login,api,3350,5
7143,865,2022-01-16,api_call,api,3600,23
7144,865,2024-06-16,page_view,team_mgmt,2294,18
7145,865,2024-04-01,page_view,billing,425,6
7146,865,2023-05-11,api_call,dashboard,3462,11
7147,865,2023-05-23,login,api,1983,7
7148,865,2023-10-18,login,integrations,2132,28
7149,865,2022-07-14,login,dashboard,39,22
7150,866,2023-05-21,login,,205,2
7151,866,2024-01-10,feature_use,,694,4
7152,866,2024-04-24,login,integrations,3495,18
7153,866,2024-05-30,upgrade_inquiry,team_mgmt,2100,4
7154,866,2023-09-13,login,settings,435,15
7155,867,2023-05-27,support_ticket,dashboard,3276,3
7156,867,2023-06-24,feature_use,settings,3549,5
7157,867,2024-01-15,support_ticket,billing,1513,30
7158,867,2022-12-30,upgrade_inquiry,team_mgmt,207,19
7159,867,2023-09-18,upgrade_inquiry,reports,1304,22
7160,867,2023-03-22,feature_use,api,2912,24
7161,867,2022-07-08,support_ticket,,2716,7
7162,867,2022-10-05,api_call,,933,16
7163,867,2022-07-20,api_call,billing,2176,30
7164,867,2023-09-22,support_ticket,settings,1047,26
7165,867,2024-01-31,page_view,integrations,748,9
7166,867,2022-10-18,support_ticket,analytics,1663,2
7167,867,2023-04-01,page_view,api,2458,9
7168,867,2023-10-21,support_ticket,api,757,29
7169,867,2022-06-10,export,dashboard,64,4
7170,867,2024-06-18,support_ticket,integrations,3208,4
7171,867,2022-06-26,login,analytics,2629,2
7172,867,2024-01-24,page_view,dashboard,3025,14
7173,867,2023-08-30,api_call,dashboard,1047,24
7174,867,2023-01-22,login,api,1123,4
7175,867,2024-02-06,feature_use,billing,133,17
7176,868,2023-08-28,feature_use,billing,2052,10
7177,868,2023-06-23,support_ticket,reports,2257,25
7178,868,2024-07-03,login,integrations,3366,9
7179,868,2023-08-14,api_call,,2622,17
7180,868,2023-07-12,support_ticket,reports,2700,9
7181,868,2023-12-28,api_call,integrations,2328,24
7182,868,2024-03-05,login,billing,920,15
7183,868,2024-03-07,api_call,reports,2946,12
7184,868,2024-04-17,support_ticket,team_mgmt,617,18
7185,868,2024-05-16,page_view,analytics,2258,10
7186,868,2024-04-11,export,reports,2142,25
7187,868,2023-07-07,page_view,api,2970,18
7188,868,2023-08-19,page_view,reports,3316,23
7189,869,2022-12-16,api_call,settings,2722,4
7190,869,2023-12-01,login,team_mgmt,2751,21
7191,870,2024-03-24,feature_use,billing,3597,10
7192,870,2024-04-03,api_call,dashboard,1377,24
7193,870,2024-04-16,support_ticket,analytics,973,22
7194,870,2024-03-01,login,,751,15
7195,870,2024-01-31,login,analytics,3182,27
7196,870,2024-03-01,page_view,,3438,14
7197,870,2024-02-19,export,dashboard,2291,30
7198,870,2024-04-11,support_ticket,team_mgmt,1720,2
7199,870,2024-07-07,page_view,team_mgmt,2467,17
7200,870,2024-06-23,upgrade_inquiry,analytics,2808,28
7201,870,2024-03-06,upgrade_inquiry,analytics,2046,10
7202,870,2024-03-21,feature_use,integrations,3393,23
7203,871,2023-09-07,export,,2101,2
7204,871,2023-08-25,upgrade_inquiry,analytics,2837,6
7205,871,2023-10-14,feature_use,billing,2970,11
7206,871,2024-05-07,login,integrations,2888,4
7207,871,2023-09-15,feature_use,billing,3293,7
7208,872,2023-06-21,export,api,278,10
7209,873,2022-08-15,page_view,settings,966,25
7210,873,2022-08-03,upgrade_inquiry,api,2586,14
7211,873,2022-10-08,login,team_mgmt,3174,23
7212,873,2023-02-06,login,settings,1493,15
7213,873,2022-12-01,page_view,billing,1240,6
7214,873,2023-04-26,upgrade_inquiry,analytics,3025,13
7215,873,2022-06-02,export,reports,2340,22
7216,873,2024-06-15,support_ticket,analytics,2848,4
7217,874,2023-05-10,export,dashboard,1989,10
7218,875,2022-05-10,export,,1660,4
7219,875,2022-05-11,export,billing,175,30
7220,875,2022-04-26,support_ticket,billing,459,3
7221,876,2023-05-26,page_view,reports,1425,10
7222,876,2024-01-18,login,dashboard,1312,15
7223,876,2024-02-18,page_view,dashboard,1020,21
7224,876,2024-01-10,login,integrations,3089,4
7225,876,2023-07-03,export,settings,2623,5
7226,876,2024-05-07,page_view,reports,187,2
7227,876,2023-08-28,page_view,analytics,1770,30
7228,876,2023-05-23,page_view,integrations,627,18
7229,876,2024-05-12,api_call,team_mgmt,2542,17
7230,876,2024-02-28,login,billing,2397,9
7231,876,2024-05-17,api_call,billing,1760,24
7232,877,2023-02-02,support_ticket,api,3089,29
7233,877,2023-03-15,feature_use,team_mgmt,2839,11
7234,877,2023-01-21,upgrade_inquiry,dashboard,421,13
7235,877,2023-02-01,support_ticket,integrations,2568,22
7236,877,2023-04-16,support_ticket,settings,3174,8
7237,877,2023-01-22,page_view,api,910,1
7238,877,2023-01-12,export,integrations,31,1
7239,877,2023-03-25,api_call,billing,3183,21
7240,877,2023-02-18,export,dashboard,2162,25
7241,877,2023-02-15,feature_use,billing,18,28
7242,877,2023-04-12,upgrade_inquiry,,3071,17
7243,877,2023-03-05,login,reports,1190,19
7244,877,2023-04-19,feature_use,,1691,16
7245,877,2023-04-20,upgrade_inquiry,settings,3392,9
7246,877,2023-03-17,login,api,465,28
7247,878,2024-05-15,feature_use,api,2567,4
7248,878,2024-07-14,upgrade_inquiry,settings,522,29
7249,878,2024-11-27,page_view,dashboard,810,5
7250,878,2023-11-09,login,integrations,2718,19
7251,879,2024-03-28,feature_use,billing,2497,10
7252,879,2024-07-06,feature_use,,1019,25
7253,879,2024-06-06,api_call,,421,4
7254,879,2024-02-14,login,dashboard,1378,19
7255,879,2024-05-14,export,dashboard,356,6
7256,879,2024-07-02,support_ticket,settings,626,23
7257,879,2024-02-28,page_view,dashboard,2868,5
7258,879,2024-03-30,page_view,team_mgmt,968,29
7259,880,2023-04-06,feature_use,integrations,2992,6
7260,880,2023-02-13,upgrade_inquiry,billing,3394,11
7261,880,2023-10-31,login,integrations,1150,8
7262,880,2024-01-11,api_call,,2628,25
7263,880,2024-06-27,page_view,reports,1150,18
7264,881,2024-04-02,support_ticket,analytics,2819,19
7265,881,2023-12-16,login,dashboard,2972,21
7266,881,2024-07-13,login,integrations,2086,22
7267,881,2024-05-09,support_ticket,billing,1705,26
7268,881,2024-04-23,page_view,reports,964,9
7269,882,2024-06-22,support_ticket,settings,968,27
7270,882,2024-06-11,api_call,settings,1949,3
7271,882,2024-06-29,feature_use,team_mgmt,550,24
7272,882,2024-07-31,login,billing,335,24
7273,882,2024-08-01,feature_use,billing,1172,26
7274,882,2024-06-16,support_ticket,reports,3105,14
7275,882,2024-06-17,api_call,reports,329,5
7276,882,2024-07-13,support_ticket,api,1309,30
7277,882,2024-07-31,page_view,reports,2451,13
7278,882,2024-08-01,feature_use,integrations,3143,5
7279,882,2024-07-20,page_view,,1718,5
7280,883,2024-04-09,feature_use,team_mgmt,1627,22
7281,883,2024-06-11,login,billing,1485,12
7282,883,2024-06-11,login,,1159,22
7283,883,2024-04-29,feature_use,reports,66,7
7284,883,2023-12-23,support_ticket,analytics,2441,9
7285,883,2023-11-27,login,team_mgmt,1160,30
7286,883,2024-06-08,upgrade_inquiry,api,198,20
7287,883,2024-04-07,export,analytics,2062,3
7288,883,2023-10-22,page_view,,2057,17
7289,883,2024-06-20,export,dashboard,3079,3
7290,883,2024-07-02,feature_use,api,1665,29
7291,884,2024-06-15,login,analytics,700,20
7292,884,2023-08-09,support_ticket,api,111,12
7293,884,2023-03-28,login,integrations,158,14
7294,884,2023-09-12,page_view,reports,3246,5
7295,884,2024-04-27,page_view,billing,2948,7
7296,884,2023-05-13,api_call,settings,2077,1
7297,884,2024-07-29,export,,3167,1
7298,884,2022-12-16,feature_use,analytics,3282,2
7299,884,2023-08-13,export,settings,2034,9
7300,884,2023-02-11,login,settings,727,11
7301,884,2023-06-27,api_call,,748,15
7302,884,2023-01-11,upgrade_inquiry,,129,10
7303,885,2024-06-24,feature_use,analytics,645,12
7304,885,2024-07-18,api_call,settings,3124,16
7305,885,2024-07-23,login,team_mgmt,2812,5
7306,885,2024-06-20,page_view,analytics,3337,20
